+0000061224.,?Grace Henderson?,?1128 FOXFIRE RD?,?BARDSTOWN?,?KY?,?40004?,+000000000094546.,+000000000000657.,+00008.
+0000061258.,?Yun Li?,?153 POPE ST?,?LOUISVILLE?,?KY?,?40206?,+000000000138180.,+000000000001392.,+00008.
+0000061638.,?Grace Cody?,?370 CRESCENT AVE?,?WINCHESTER?,?KY?,?40391?,+000000000038184.,+000000000001456.,+00004.
+0000061927.,?Steven Winer?,?9319 COOLRIDGE DR?,?LOUISVILLE?,?KY?,?40229?,+000000000077276.,+000000000001312.,+00007.
+0000061935.,?Jean Vance?,?304 SUNNY ST?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000005454.,+000000000001221.,+00001.
+0000061943.,?Brian Lee?,?110 SUMMIT DR?,?CAMPBELLSVILLE?,?KY?,?42718?,+000000000083632.,+000000000002588.,+00005.
+0000061962.,?Gene Vincent?,?517 W SOUTHERN AVE?,?COVINGTON?,?KY?,?41015?,+000000000122721.,+000000000000602.,+00009.
+0000062135.,?Normen Elliot?,?457 STONE CREEK DR?,?LEXINGTON?,?KY?,?40503?,+000000000055456.,+000000000002542.,+00003.
+0000062460.,?Samuel Chamberlin?,?1717 MARLOW RD?,?LOUISVILLE?,?KY?,?40216?,+000000000000904.,+000000000001796.,+00001.
+0000062472.,?Brian Grandbois?,?201 HIGH ST?,?PARIS?,?KY?,?40361?,+000000000122726.,+000000000001106.,+00008.
+0000062630.,?Michelle Cody?,?300 LAKE ST?,?NICHOLASVILLE?,?KY?,?40356?,+000000000050906.,+000000000001217.,+00006.
+0000062654.,?Ping Pan?,?2573 STOVALL RD?,?LEBANON JUNCTION?,?KY?,?40150?,+000000000144540.,+000000000001171.,+00008.
+0000062725.,?Brian Harris?,?1750 THATCHERS MILL RD?,?PARIS?,?KY?,?40361?,+000000000105452.,+000000000001358.,+00008.
+0000062800.,?Cindy Swagerman?,?109 JOSIE TRL?,?GEORGETOWN?,?KY?,?40324?,+000000000100908.,+000000000002538.,+00006.
+0000063088.,?Lawrence Pan?,?4901 GRANDVIEW DR?,?OWENSBORO?,?KY?,?42303?,+000000000138188.,+000000000000298.,+00009.
+0000063364.,?Lawrence Fuh?,?5410 LAGOONA DR?,?LOUISVILLE?,?KY?,?40219?,+000000000044547.,+000000000001538.,+00004.
+0000063922.,?Daniel Fuh?,?5905 STEWART RD?,?LEXINGTON?,?KY?,?40516?,+000000000072721.,+000000000001383.,+00007.
+0000064134.,?Cindy Chamberlin?,?418 KAELIN DR?,?LOUISVILLE?,?KY?,?40207?,+000000000094545.,+000000000000556.,+00009.
+0000064179.,?Yun Wang?,?117 JOSIE TRL?,?GEORGETOWN?,?KY?,?40324?,+000000000099090.,+000000000001377.,+00007.
+0000064180.,?Cindy Cody?,?519 MAPLE ST?,?GEORGETOWN?,?KY?,?40324?,+000000000100901.,+000000000001832.,+00007.
+0000064455.,?Yun Lin?,?105 WESTVIEW DR?,?BARDSTOWN?,?KY?,?40004?,+000000000005459.,+000000000001725.,+00001.
+0000064558.,?Ingrid Kifer?,?438 FENTRESS LN?,?BEREA?,?KY?,?40403?,+000000000138183.,+000000000001694.,+00008.
+0000064821.,?Ted Fuh?,?208 GHEENS AVE?,?LOUISVILLE?,?KY?,?40214?,+000000000061819.,+000000000002624.,+00003.
+0000065024.,?Hsin Scott?,?1601 TRAVELLER RD?,?LEXINGTON?,?KY?,?40504?,+000000000144544.,+000000000001574.,+00008.
+0000065025.,?Brian Smith?,?110 WESTGATE DR?,?LEXINGTON?,?KY?,?40504?,+000000000005455.,+000000000001322.,+00001.
+0000065125.,?Normen Swagerman?,?146 CREST AVE?,?FLEMINGSBURG?,?KY?,?41041?,+000000000105456.,+000000000001761.,+00007.
+0000065147.,?Steven Kifer?,?7540 3RD STREET RD?,?LOUISVILLE?,?KY?,?40214?,+000000000027278.,+000000000002294.,+00001.
+0000065258.,?Ted Pan?,?720 MONTE LN?,?COVINGTON?,?KY?,?41011?,+000000000088180.,+000000000000272.,+00009.
+0000065259.,?Peter Tran?,?904 TERRACE DR?,?PARK HILLS?,?KY?,?41011?,+000000000099091.,+000000000001478.,+00007.
+0000065346.,?Hsin Kleewein?,?327 LUDFORD ST?,?LUDLOW?,?KY?,?41016?,+000000000066369.,+000000000000510.,+00008.
+0000065369.,?Hsin McArthur?,?9801 LANESBORO WAY?,?LOUISVILLE?,?KY?,?40242?,+000000000149092.,+000000000002698.,+00007.
+0000065424.,?Normen Mayer?,?3400 WINNLAND DR?,?LOUISVILLE?,?KY?,?40219?,+000000000094548.,+000000000000858.,+00008.
+0000065520.,?Albert Scott?,?300 W VINE ST?,?LEXINGTON?,?KY?,?40507?,+000000000000905.,+000000000001897.,+00001.
+0000065587.,?Mary McKnight?,?7 WATERSIDE WAY?,?COVINGTON?,?KY?,?41017?,+000000000077272.,+000000000002809.,+00004.
+0000065744.,?Cindy Vincent?,?1810 FLEMING RD?,?LOUISVILLE?,?KY?,?40205?,+000000000144541.,+000000000001272.,+00008.
+0000065905.,?Cindy Henderson?,?301 SAINT JOHN RD?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000105454.,+000000000001560.,+00007.
+0000065907.,?Normen Jou?,?241 SUNNYSIDE DR?,?MOUNT WASHINGTON?,?KY?,?40047?,+000000000127276.,+000000000002431.,+00007.
+0000065909.,?Mary Pan?,?818 - 820 HOLMES ST?,?FRANKFORT?,?KY?,?40601?,+000000000149098.,+000000000001402.,+00008.
+0000066123.,?Grace Fuh?,?352 BERRY AVE?,?BELLEVUE?,?KY?,?41073?,+000000000033634.,+000000000001671.,+00002.
+0000066124.,?Lawrence Jou?,?733 SEATTLE DR?,?LEXINGTON?,?KY?,?40503?,+000000000044545.,+000000000001337.,+00005.
+0000066589.,?Brian Jou?,?904 TERRACE DR?,?PARK HILLS?,?KY?,?41011?,+000000000049094.,+000000000002561.,+00002.
+0000066721.,?Grace Wang?,?80 DOE VALLEY DR?,?BRANDENBURG?,?KY?,?40108?,+000000000011818.,+000000000001404.,+00001.
+0000066980.,?Brian Winer?,?1713 ABBINGTON HL?,?LEXINGTON?,?KY?,?40514?,+000000000050909.,+000000000001519.,+00005.
+0000066999.,?Gene Ryden?,?2640 HARRIS FERRY RD?,?IRVINE?,?KY?,?40336?,+000000000099099.,+000000000002284.,+00006.
+0000067094.,?Hsin Cody?,?311 BLUEGRASS AVE?,?SOUTHGATE?,?KY?,?41071?,+000000000144544.,+000000000001574.,+00008.
+0000067149.,?Normen Pan?,?929 CHARLES ST?,?LOUISVILLE?,?KY?,?40204?,+000000000099090.,+000000000001377.,+00007.
+0000067169.,?Yun Huras?,?221 ALGER AVE?,?LOUISVILLE?,?KY?,?40214?,+000000000149090.,+000000000002496.,+00007.
+0000067459.,?Gene Pan?,?11905 BOYDTON CT?,?LOUISVILLE?,?KY?,?40245?,+000000000049093.,+000000000002460.,+00002.
+0000067660.,?Roy Smith?,?14600 DOMINICK MICHAEL DR?,?LOUISVILLE?,?KY?,?40299?,+000000000100906.,+000000000002336.,+00006.
+0000067814.,?Cindy Scott?,?43 GRANDVIEW AVE?,?NEWPORT?,?KY?,?41071?,+000000000144542.,+000000000001373.,+00008.
+0000068129.,?Hsin McKnight?,?3101 BALSAM CT?,?EDGEWOOD?,?KY?,?41017?,+000000000149090.,+000000000002496.,+00007.
+0000068453.,?Daniel Lee?,?3708 HILLSBORO RD?,?LOUISVILLE?,?KY?,?40207?,+000000000083637.,+000000000003092.,+00004.
+0000068671.,?Albert Lin?,?24 LOCUST ST?,?ERLANGER?,?KY?,?41018?,+000000000011817.,+000000000003203.,+00001.
+0000068708.,?Ted Harris?,?29 DOROTHY DR?,?HIGHLAND HEIGHTS?,?KY?,?41076?,+000000000088185.,+000000000000776.,+00008.
+0000068709.,?Peter Panwar?,?100 DUNTREATH LN?,?CRESTVIEW HILLS?,?KY?,?41017?,+000000000099096.,+000000000001982.,+00007.
+0000068712.,?Steven Kifer?,?1838 CONNER RD?,?HEBRON?,?KY?,?41048?,+000000000122729.,+000000000001408.,+00008.
+0000068715.,?Mary Wilson?,?11996 BOWMAN RD?,?INDEPENDENCE?,?KY?,?41051?,+000000000005452.,+000000000002920.,+00001.
+0000068716.,?Samuel Winer?,?27 MAPLE VALLEY LN?,?ALEXANDRIA?,?KY?,?41001?,+000000000016363.,+000000000000686.,+00003.
+0000068717.,?Albert McArthur?,?211 HIGHLAND AVE?,?FORT MITCHELL?,?KY?,?41017?,+000000000027274.,+000000000001891.,+00001.
+0000068739.,?Samuel Harris?,?2723 IOWA AVE?,?LATONIA?,?KY?,?41015?,+000000000099096.,+000000000001982.,+00007.
+0000068741.,?Roy Mayer?,?2317 GRACE AVE?,?FT WRIGHT?,?KY?,?41017?,+000000000111818.,+000000000001742.,+00007.
+0000069020.,?Ingrid Mayer?,?8500 CLAUDIA DR?,?LOUISVILLE?,?KY?,?40219?,+000000000050900.,+000000000002512.,+00002.
+0000069124.,?Yun Swagerman?,?1050 RUSSELL CAVE RD?,?LEXINGTON?,?KY?,?40505?,+000000000044545.,+000000000001337.,+00005.
+0000069266.,?Rajendra Harris?,?1590 MEADOW HILL CT?,?FLORENCE?,?KY?,?41042?,+000000000116368.,+000000000001528.,+00008.
+0000069343.,?Grace Carey?,?2407 WOODMONT DR?,?LOUISVILLE?,?KY?,?40220?,+000000000133636.,+000000000002211.,+00007.
+0000069666.,?Lawrence Wang?,?118 TROTTER WAY?,?WILMORE?,?KY?,?40390?,+000000000066362.,+000000000001704.,+00006.
+0000069702.,?Normen Mayer?,?1100 HORSEMANS LN APT 33?,?LEXINGTON?,?KY?,?40504?,+000000000122729.,+000000000001408.,+00008.
+0000069826.,?Grace Mayer?,?43 PARK AVE?,?WINCHESTER?,?KY?,?40391?,+000000000016364.,+000000000000786.,+00002.
+0000069884.,?Cindy Cody?,?1020 FISHER LN?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000144542.,+000000000001373.,+00008.
+0000069916.,?Jean Elliot?,?910 LORRAINE CT?,?COVINGTON?,?KY?,?41011?,+000000000016365.,+000000000000887.,+00002.
+0000070191.,?Keith Grandbois?,?360 RUSSELL FLYNN RD?,?CRITTENDEN?,?KY?,?41030?,+000000000061812.,+000000000001918.,+00005.
+0000070507.,?Normen Panwar?,?125 WESTWIND TRL?,?BARDSTOWN?,?KY?,?40004?,+000000000077272.,+000000000002809.,+00004.
+0000070564.,?Gene Ryden?,?2404 HEATON CT?,?LEXINGTON?,?KY?,?40509?,+000000000044549.,+000000000001740.,+00004.
+0000070577.,?Rajendra McArthur?,?4123 BEITING DR?,?ALEXANDRIA?,?KY?,?41001?,+000000000027272.,+000000000001689.,+00001.
+0000070780.,?Yun Grandbois?,?2601 PROCTOR KNOTT DR?,?LOUISVILLE?,?KY?,?40218?,+000000000100907.,+000000000002437.,+00006.
+0000070803.,?Yun Henderson?,?29 PANORAMA DR?,?ALEXANDRIA?,?KY?,?41001?,+000000000033631.,+000000000001368.,+00003.
+0000070804.,?Cindy Fuh?,?10 - 12   WOODLAND HILL DRIVE?,?SOUTHGATE?,?KY?,?41071?,+000000000044542.,+000000000001034.,+00006.
+0000070897.,?Steven Fuh?,?300 WESTWOOD DR?,?LOUISVILLE?,?KY?,?40243?,+000000000077276.,+000000000001312.,+00007.
+0000071132.,?Albert Smith?,?102 WESTWOOD DR?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000022723.,+000000000002365.,+00001.
+0000071133.,?Roy Wilson?,?404 N MAIN ST?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000033634.,+000000000001671.,+00002.
+0000071556.,?Hsin Ryden?,?7795 LAWRENCEBURG RD?,?CHAPLIN?,?KY?,?40012?,+000000000066361.,+000000000001603.,+00006.
+0000071583.,?Ted Tran?,?228 E 4TH ST?,?LEXINGTON?,?KY?,?40508?,+000000000033638.,+000000000002074.,+00001.
+0000071866.,?Mary Ryden?,?533 GRAYSON ST?,?UPTON?,?KY?,?42784?,+000000000016364.,+000000000000786.,+00002.
+0000071868.,?Albert Cody?,?1121 HIGH ST?,?BRANDENBURG?,?KY?,?40108?,+000000000038186.,+000000000001658.,+00003.
+0000071869.,?Roy Elliot?,?1153 S JACKSON HWY?,?HARDYVILLE?,?KY?,?42746?,+000000000049097.,+000000000000963.,+00007.
+0000071872.,?Ingrid Mayer?,?5680 HARDYVILLE RD?,?HARDYVILLE?,?KY?,?42746?,+000000000072720.,+000000000001282.,+00007.
+0000072007.,?Roy Swagerman?,?104 DIXON AVE?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000077277.,+000000000001413.,+00007.
+0000072093.,?Steven Smith?,?3501 SUSANNA DR?,?LOUISVILLE?,?KY?,?40213?,+000000000033633.,+000000000001570.,+00002.
+0000072479.,?Eileen Jou?,?115 E 15TH ST?,?COVINGTON?,?KY?,?41011?,+000000000149093.,+000000000000899.,+00009.
+0000072480.,?Ted Li?,?14 MARTIN ST?,?COVINGTON?,?KY?,?41011?,+000000000000904.,+000000000001796.,+00001.
+0000072540.,?Grace Fuh?,?5467 COUNTRY HILLS LN?,?UNION?,?KY?,?41091?,+000000000000905.,+000000000001897.,+00001.
+0000072817.,?Lawrence Kleewein?,?7718 CARNATION DR?,?LOUISVILLE?,?KY?,?40258?,+000000000077275.,+000000000001211.,+00007.
+0000072928.,?Keith Kifer?,?35 RETREAT ST?,?SOUTHGATE?,?KY?,?41071?,+000000000138187.,+000000000000197.,+00009.
+0000073075.,?Brian Ryden?,?3400 MARY JO BLVD?,?BARDSTOWN?,?KY?,?40004?,+000000000105455.,+000000000001660.,+00007.
+0000073305.,?Brian McArthur?,?11707 WETHERBY AVE?,?LOUISVILLE?,?KY?,?40243?,+000000000005458.,+000000000001624.,+00001.
+0000073306.,?Daniel McKnight?,?4314 SPRINGDALE RD?,?LOUISVILLE?,?KY?,?40241?,+000000000016369.,+000000000001290.,+00001.
+0000073484.,?Lawrence Mayer?,?7086 WILDWOOD CIR APT 95?,?LOUISVILLE?,?KY?,?40291?,+000000000144548.,+000000000001977.,+00007.
+0000073630.,?Ted Lee?,?25 CARLA CT?,?FRANKFORT?,?KY?,?40601?,+000000000100906.,+000000000002336.,+00006.
+0000073635.,?Normen Cody?,?415 GARRARD ST?,?COVINGTON?,?KY?,?41011?,+000000000005451.,+000000000002819.,+00001.
+0000073822.,?Samuel Elliot?,?2705 RIEDLING DR?,?LOUISVILLE?,?KY?,?40206?,+000000000072720.,+000000000001282.,+00007.
+0000074022.,?Peter Swagerman?,?8613 SHENANDOAH DR?,?PEWEE VALLEY?,?KY?,?40056?,+000000000122722.,+000000000000703.,+00009.
+0000074463.,?Normen Jou?,?389 NORTH WEST STREET?,?MUNFONDVILLE?,?KY?,?42765?,+000000000033637.,+000000000001973.,+00002.
+0000074903.,?Samuel Grandbois?,?6157 FOX RUN LN?,?FLORENCE?,?KY?,?41042?,+000000000083632.,+000000000002588.,+00005.
+0000075704.,?Steven Li?,?13710 BOAT DOCK RD?,?UNION?,?KY?,?41091?,+000000000144541.,+000000000001272.,+00008.
+0000075764.,?Ping Fuh?,?105 RIDGEMONT AVE?,?COVINGTON?,?KY?,?41011?,+000000000144541.,+000000000001272.,+00008.
+0000075842.,?Steven Kifer?,?501 HILLROSE DR?,?LOUISVILLE?,?KY?,?40243?,+000000000022720.,+000000000002063.,+00001.
+0000075900.,?Gene Harris?,?516 COLLIER CT?,?LEXINGTON?,?KY?,?40505?,+000000000000909.,+000000000002300.,+00001.
+0000076190.,?Mary Huras?,?1930 RUTHERFORD AVE?,?LOUISVILLE?,?KY?,?40205?,+000000000050901.,+000000000000713.,+00007.
+0000076318.,?Brian Carey?,?209 POPLAR DR?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000138181.,+000000000001493.,+00008.
+0000076322.,?Peter Fuh?,?326 ATLANTIC AVE?,?OAK GROVE?,?KY?,?42262?,+000000000022725.,+000000000000667.,+00005.
+0000076403.,?Ingrid Wilson?,?1703 COLONY CT?,?LOUISVILLE?,?KY?,?40216?,+000000000083637.,+000000000003092.,+00004.
+0000076606.,?Albert Lee?,?740 WILSON CREEK RD?,?COXS CREEK?,?KY?,?40013?,+000000000016362.,+000000000000585.,+00004.
+0000076608.,?Keith Grandbois?,?549 NEWMAN WAY?,?MOUNT WASHINGTON?,?KY?,?40047?,+000000000038184.,+000000000001456.,+00004.
+0000076700.,?Keith Lin?,?1373 CORONA DR?,?LEXINGTON?,?KY?,?40514?,+000000000050907.,+000000000001318.,+00006.
+0000076865.,?Lawrence Kifer?,?473 GRANDVIEW RD?,?ALEXANDRIA?,?KY?,?41001?,+000000000055453.,+000000000002240.,+00003.
+0000077205.,?Roy Peterson?,?5641 NEW CUT RD?,?LOUISVILLE?,?KY?,?40214?,+000000000005457.,+000000000001523.,+00001.
+0000077315.,?Normen Jou?,?6601 BILSIM LN?,?LOUISVILLE?,?KY?,?40291?,+000000000055458.,+000000000002743.,+00002.
+0000077514.,?Brian Mayer?,?221 BOTTO AVE?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000094549.,+000000000000959.,+00008.
+0000077541.,?Peter Cody?,?670 BLACKBURN RD?,?IRVINE?,?KY?,?40336?,+000000000061816.,+000000000002321.,+00004.
+0000077748.,?Peter Fuh?,?410 S WINN AVE?,?IRVINE?,?KY?,?40336?,+000000000038185.,+000000000001557.,+00003.
+0000078332.,?Roy Chamberlin?,?1003 HIGHLAND PARK DR?,?LEXINGTON?,?KY?,?40505?,+000000000022725.,+000000000000667.,+00005.
+0000078404.,?Ingrid Lee?,?138 GEORGIA AVE?,?MOUNT WASHINGTON?,?KY?,?40047?,+000000000144548.,+000000000001977.,+00007.
+0000078417.,?Cindy Smith?,?738 GRAYSON ST?,?UPTON?,?KY?,?42784?,+000000000127271.,+000000000001927.,+00007.
+0000078715.,?Yun Lin?,?417 WALNUT ST?,?GEORGETOWN?,?KY?,?40324?,+000000000105452.,+000000000001358.,+00008.
+0000078757.,?Daniel Scott?,?631 IROQUOIS AVE?,?LOUISVILLE?,?KY?,?40214?,+000000000077274.,+000000000001110.,+00007.
+0000079222.,?Cindy Scott?,?265 HARPER DR?,?HORSE CAVE?,?KY?,?42749?,+000000000072724.,+000000000001685.,+00006.
+0000079226.,?Mary McArthur?,?337 RED MILL RD?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000116368.,+000000000001528.,+00008.
+0000079227.,?Samuel McKnight?,?503 E MAIN ST?,?VINE GROVE?,?KY?,?40175?,+000000000127279.,+000000000002733.,+00006.
+0000079235.,?Gene Henderson?,?495 GRAND AVE?,?TAYLOR MILL?,?KY?,?41015?,+000000000055457.,+000000000002643.,+00002.
+0000079334.,?Ted Lee?,?3620 DELL RD?,?LOUISVILLE?,?KY?,?40299?,+000000000144547.,+000000000001877.,+00008.
+0000079683.,?Steven Panwar?,?25 CONN DR?,?WILMORE?,?KY?,?40390?,+000000000033639.,+000000000002174.,+00001.
+0000079755.,?Mary Huras?,?305 CENTRAL AVE?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000005452.,+000000000002920.,+00001.
+0000079756.,?Samuel Vincent?,?519 VILLAGE DR?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000016363.,+000000000000686.,+00003.
+0000079757.,?Albert Swagerman?,?527 VILLAGE DR?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000027274.,+000000000001891.,+00001.
+0000080441.,?Cindy Carey?,?406 DIECKS DR?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000111815.,+000000000001440.,+00008.
+0000080442.,?Steven Vance?,?1405 S JACKSON HWY?,?HARDYVILLE?,?KY?,?42746?,+000000000122726.,+000000000001106.,+00008.
+0000080463.,?Yun Smith?,?1064 HUDSON AVE?,?LEXINGTON?,?KY?,?40511?,+000000000033637.,+000000000001973.,+00002.
+0000080615.,?Gene Peterson?,?3800 HAPGOOD LN?,?LEXINGTON?,?KY?,?40514?,+000000000055451.,+000000000002038.,+00004.
+0000080654.,?Albert Huras?,?11009 ALBION DR?,?LOUISVILLE?,?KY?,?40272?,+000000000144540.,+000000000001171.,+00008.
+0000080707.,?Gene Mayer?,?106 W RAINBOW WAY?,?ELIZABETHTOWN?,?KY?,?42701?,+000000000077274.,+000000000001110.,+00007.
+0000080708.,?Michelle Peterson?,?11726 SCHMIDT LN?,?WALTON?,?KY?,?41094?,+000000000088185.,+000000000000776.,+00008.
+0000081030.,?Michelle Carey?,?105 ROARK CT?,?LAWRENCEBURG?,?KY?,?40342?,+000000000000900.,+000000000001393.,+00001.
+0000081043.,?Mary Wang?,?8009 RORY WAY?,?LOUISVILLE?,?KY?,?40219?,+000000000133633.,+000000000001908.,+00007.
+0000081112.,?Mary Kifer?,?973 FISHER LN?,?MOUNT WASHINGTON?,?KY?,?40047?,+000000000072723.,+000000000001584.,+00006.
+0000081113.,?Samuel Scott?,?487 GENTRY LN?,?MOUNT WASHINGTON?,?KY?,?40047?,+000000000083634.,+000000000002790.,+00004.
+0000081265.,?Eileen Mayer?,?2248 WINTERBERRY DR?,?LEXINGTON?,?KY?,?40504?,+000000000105457.,+000000000001862.,+00007.
+0000081302.,?Ingrid Winer?,?8608 MICHAEL EDWARD DR?,?LOUISVILLE?,?KY?,?40291?,+000000000022725.,+000000000000667.,+00005.
+0000141009.,?Michelle Carey?,?1132 WELLS LN?,?LAWRENCEBURG?,?KY?,?40342?,+000000000150099.,+000000000002003.,+00008.
+0000146805.,?Michelle Chamberlin?,?1597 PLEASANT HILL RD?,?UPTON?,?KY?,?42784?,+000000000056453.,+000000000002740.,+00003.
+0000166999.,?Michelle Ryden?,?1640 HARRIS FERRY RD?,?IRVINE?,?KY?,?40336?,+000000000100099.,+000000000002784.,+00006.
+0000167459.,?Michelle Pan?,?11905 BOYDTON CT?,?LOUISVILLE?,?KY?,?40245?,+000000000050093.,+000000000002960.,+00002.
